material,thickness,particle_type,energy,heating_mean,heating_std,total_mean,total_std,flux_mean,flux_std,sensitivity_mean,sensitivity_std,total_prob_mean,total_prob_std
diamond,0.1,neutron,1400000.0,39.679555272194094,0.9775600316416211,0.0001971585247266872,9.509351949049649e-07,0.0005288053088885171,2.544733894675437e-06,2.834253948013864e-05,6.982571654583008e-07,0.0001971585247266872,9.509351949049649e-07
diamond,0.1,neutron,1500000.0,40.12717690642331,0.9796410158446514,0.0001907610380746658,9.25549075523435e-07,0.0005339418861514607,2.593444562607924e-06,2.675145127094887e-05,6.530940105631009e-07,0.0001907610380746658,9.25549075523435e-07
diamond,0.1,neutron,1600000.0,39.27744319509382,1.0190226732877161,0.00018260763485966467,8.683651832128248e-07,0.0005325718212180796,2.535473946636505e-06,2.4548401996933635e-05,6.368891708048225e-07,0.00018260763485966467,8.683651832128248e-07
diamond,0.1,neutron,1700000.0,42.11475819388434,1.0115155990279692,0.00017290814650728237,9.201150359223736e-07,0.0005242901455405093,2.786605116447199e-06,2.4773387172873143e-05,5.950091758988054e-07,0.00017290814650728237,9.201150359223736e-07
diamond,0.1,neutron,1800000.0,42.74986700495906,1.21962034243876,0.00016619942582462503,7.991878282271184e-07,0.0005229767147584792,2.5129968087697227e-06,2.3749926113866143e-05,6.775668569104222e-07,0.00016619942582462503,7.991878282271184e-07
diamond,0.1,neutron,1900000.0,44.86035699791835,1.2277651952618447,0.00016036395555657057,8.52551739505489e-07,0.0005222822226313318,2.774680986676754e-06,2.361071420943071e-05,6.461922080325498e-07,0.00016036395555657057,8.52551739505489e-07
diamond,0.1,neutron,2000000.0,60.89304250648381,1.4588965999957462,0.00020626246249505248,1.1012667121318169e-06,0.0005299692966872647,2.5523528290201427e-06,3.0446521253241904e-05,7.29448299997873e-07,0.00020626246249505248,1.1012667121318169e-06
diamond,0.1,neutron,2100000.0,46.767770593942934,1.2863171307940318,0.0001597466820827478,7.301302533538046e-07,0.0005288348410807963,2.409277794208463e-06,2.2270366949496635e-05,6.12531967044777e-07,0.0001597466820827478,7.301302533538046e-07
diamond,0.1,neutron,2200000.0,48.76287123192436,1.321025666790486,0.00015209121933133638,6.565518953423837e-07,0.0005264677996442064,2.2720848518333665e-06,2.2164941469056526e-05,6.004662121774937e-07,0.00015209121933133638,6.565518953423837e-07
diamond,0.1,neutron,2300000.0,53.24733952136142,1.287160151100152,0.0001499126134503341,5.805897245717525e-07,0.0005264510853267702,2.051602110469714e-06,2.3151017183200618e-05,5.596348483044139e-07,0.0001499126134503341,5.805897245717525e-07
diamond,0.1,neutron,2400000.0,53.85658758607036,1.4591482321747566,0.0001491189665528185,6.768252173636169e-07,0.0005240370485813229,2.379400433617502e-06,2.244024482752932e-05,6.079784300728152e-07,0.0001491189665528185,6.768252173636169e-07
diamond,0.1,neutron,2500000.0,59.11670269224361,1.4614003878977058,0.00015281395408490075,7.005366788535045e-07,0.000528509597248639,2.423183190570824e-06,2.3646681076897442e-05,5.845601551590823e-07,0.00015281395408490075,7.005366788535045e-07
diamond,0.1,neutron,2600000.0,63.443907148284154,1.5447365839279175,0.00015781257324130882,6.334909815594374e-07,0.0005237292949535767,2.1090119207460117e-06,2.440150274934006e-05,5.941294553568914e-07,0.00015781257324130882,6.334909815594374e-07
diamond,0.1,neutron,2700000.0,74.99450300039092,1.8788342323100635,0.00017160109646562115,9.240641921733345e-07,0.0005223337090780701,2.8120889464256905e-06,2.7775741851996636e-05,6.958645304852087e-07,0.00017160109646562115,9.240641921733345e-07
diamond,0.1,neutron,2800000.0,94.8425699459805,2.079653379183654,0.00021278213098217786,9.504019737580327e-07,0.00051233137068667,2.193728345691036e-06,3.387234640927875e-05,7.427333497084478e-07,0.00021278213098217786,9.504019737580327e-07
diamond,0.1,neutron,2900000.0,97.37356172583824,2.0076991273676765,0.0002342050847102984,1.0314602200968496e-06,0.0005138963886870288,2.2690719336574705e-06,3.357709025028905e-05,6.923100439198885e-07,0.0002342050847102984,1.0314602200968496e-06
diamond,0.1,neutron,3000000.0,56.04873184076715,1.7808839807197216,0.00012236858359608872,5.139925734461162e-07,0.0005186487013874184,2.1393546561763654e-06,1.868291061358905e-05,5.936279935732406e-07,0.00012236858359608872,5.139925734461162e-07
diamond,0.1,neutron,3100000.0,77.56039742171596,2.0496225892677575,0.0001632375588787338,7.12343135432273e-07,0.0005158880075525191,2.232318530760347e-06,2.5019483039263213e-05,6.611685771831475e-07,0.0001632375588787338,7.12343135432273e-07
diamond,0.1,neutron,3200000.0,98.21355458727282,1.9956295244220188,0.0001979854579236018,8.943688585075093e-07,0.0005176442462845258,2.3225223721022835e-06,3.0691735808522756e-05,6.236342263818809e-07,0.0001979854579236018,8.943688585075093e-07
diamond,0.1,neutron,3300000.0,110.56634791182813,2.474632184675195,0.00022448971340756387,9.959589227116692e-07,0.0005156053707722737,2.2808342198366106e-06,3.350495391267519e-05,7.498885408106651e-07,0.00022448971340756387,9.959589227116692e-07
diamond,0.1,neutron,3400000.0,122.57703174537613,2.74509221161011,0.0002424029385346595,1.2181478494983263e-06,0.0005183638193206352,2.6051140327189975e-06,3.605206816040474e-05,8.073800622382676e-07,0.0002424029385346595,1.2181478494983263e-06
diamond,0.1,neutron,3500000.0,126.18655930953328,2.8725258339841178,0.0002467190241041058,1.2169447651977803e-06,0.0005206018076839449,2.5675241670548302e-06,3.605330265986665e-05,8.207216668526051e-07,0.0002467190241041058,1.2169447651977803e-06
diamond,0.1,neutron,3600000.0,123.54534453298878,2.7486934373347616,0.00023601165342465998,1.1279238857067395e-06,0.0005159561569459624,2.4644013955358328e-06,3.431815125916355e-05,7.635259548152115e-07,0.00023601165342465998,1.1279238857067395e-06
diamond,0.1,neutron,3700000.0,113.5665819763094,2.5302418077599835,0.000220574772122067,1.088744531273286e-06,0.0005160283618509013,2.534933049028242e-06,3.0693670804407944e-05,6.83849137232428e-07,0.000220574772122067,1.088744531273286e-06
diamond,0.1,neutron,3800000.0,119.22854794727556,3.2354019560461214,0.0002023063795767823,9.482946955438792e-07,0.0005162179653473086,2.4291805888234967e-06,3.137593367033567e-05,8.514215673805582e-07,0.0002023063795767823,9.482946955438792e-07
diamond,0.1,neutron,3900000.0,114.32956032735436,3.280810635670908,0.00018660537544180328,8.621062518630467e-07,0.0005226326158665539,2.4110751929611557e-06,2.931527187880881e-05,8.412334963258738e-07,0.00018660537544180328,8.621062518630467e-07
diamond,0.1,neutron,4000000.0,111.5988546694254,3.239116611387567,0.00017066334370075152,9.177656788807634e-07,0.0005198267339894878,2.7867337184548284e-06,2.7899713667356353e-05,8.097791528468917e-07,0.00017066334370075152,9.177656788807634e-07
diamond,0.1,neutron,4100000.0,109.64467121209418,3.70004437894797,0.00017284156324869591,7.913187311779338e-07,0.0005198731618778949,2.3817126272792945e-06,2.6742602734657116e-05,9.024498485238951e-07,0.00017284156324869591,7.913187311779338e-07
diamond,0.1,neutron,4200000.0,78.81547051608955,1.6481794097793727,0.00020020526756514705,8.536363659946664e-07,0.000513992030593345,2.1898271462024927e-06,1.876558821811656e-05,3.9242366899508873e-07,0.00020020526756514705,8.536363659946664e-07
diamond,0.1,neutron,4300000.0,68.113152907294,1.4094253703679738,0.00018707979344552948,8.672727038116138e-07,0.0005156314544823654,2.3764067541886914e-06,1.5840268117975346e-05,3.2777334194604043e-07,0.00018707979344552948,8.672727038116138e-07
diamond,0.1,neutron,4400000.0,60.85666254111603,1.4194308605127397,0.0002040325073056057,8.686932752390239e-07,0.0009139339711539101,5.01430793656463e-06,1.383105966843546e-05,3.2259792284380445e-07,0.0002040325073056057,8.686932752390239e-07
diamond,0.1,neutron,4500000.0,62.395214096790404,1.7437930953152248,0.00014846278636207553,7.427523000343331e-07,0.0005218114652371321,2.605076996829732e-06,1.386560313262009e-05,3.875095767367166e-07,0.00014846278636207553,7.427523000343331e-07
diamond,0.1,neutron,4600000.0,59.834357935055756,1.7525301512705402,0.00013426653762087928,6.172296268047686e-07,0.0005127484412874652,2.3552421616468726e-06,1.3007469116316469e-05,3.809848154935957e-07,0.00013426653762087928,6.172296268047686e-07
diamond,0.1,neutron,4700000.0,58.101792187043976,1.6454538659440983,0.00012612987899410545,5.918012512333318e-07,0.0005185782219370161,2.4282580998309375e-06,1.236208344405191e-05,3.5009656722214856e-07,0.00012612987899410545,5.918012512333318e-07
diamond,0.1,neutron,4800000.0,57.52742437582421,1.8253294146053394,0.00011769724215258087,5.445248280125673e-07,0.000515897458470931,2.386494387733163e-06,1.198488007829671e-05,3.802769613761124e-07,0.00011769724215258087,5.445248280125673e-07
diamond,0.1,neutron,4900000.0,57.8784797433739,1.4952335649125825,0.0001207290977265625,6.070346906742884e-07,0.0005202348013397678,2.6013756259719332e-06,1.1811934641504878e-05,3.051497071250168e-07,0.0001207290977265625,6.070346906742884e-07
diamond,0.1,neutron,5000000.0,54.19537790280462,1.8037076820780593,0.00010822042942193976,5.180354040024367e-07,0.0005146728924363925,2.46288702114361e-06,1.0839075580560925e-05,3.6074153641561186e-07,0.00010822042942193976,5.180354040024367e-07
diamond,0.1,neutron,5100000.0,57.88662499975284,1.9625287770053077,0.0001042487812066595,5.641313848306376e-07,0.000515236062689066,2.7899736835518135e-06,1.1350318627402518e-05,3.8480956411868776e-07,0.0001042487812066595,5.641313848306376e-07
diamond,0.1,neutron,5200000.0,55.52060975399777,1.7124468216943916,0.00010039854698526307,4.591515184659014e-07,0.0005171040217251258,2.3652409956476977e-06,1.0677040337307263e-05,3.2931669647969066e-07,0.00010039854698526307,4.591515184659014e-07
diamond,0.1,neutron,5300000.0,62.93244682897295,1.6514361429316542,0.0001283826070736197,6.228766591071237e-07,0.000512126992170292,2.4901502485477896e-06,1.187404657150433e-05,3.115917250814442e-07,0.0001283826070736197,6.228766591071237e-07
diamond,0.1,neutron,5400000.0,59.49903490119391,1.738307906455616,0.00010792546117366602,4.876576970388593e-07,0.0005169683653878794,2.331737481115628e-06,1.101833979651739e-05,3.219088715658548e-07,0.00010792546117366602,4.876576970388593e-07
diamond,0.1,neutron,5500000.0,61.47502950971933,2.253288808593176,0.00010010885191166512,4.3241173829572996e-07,0.000512821436954812,2.212318697014735e-06,1.1177278092676242e-05,4.0968887428966833e-07,0.00010010885191166512,4.3241173829572996e-07
diamond,0.1,neutron,5600000.0,59.687043483934396,1.8658980548828425,9.810215898657349e-05,4.876113188516728e-07,0.0005130012626773508,2.54993881247133e-06,1.0658400622131142e-05,3.33196081229079e-07,9.810215898657349e-05,4.876113188516728e-07
diamond,0.1,neutron,5700000.0,59.47572034852665,1.9377713138816197,9.761096436266546e-05,4.5980580133923484e-07,0.0005139845092557099,2.42092896369842e-06,1.043433690325029e-05,3.399598796283543e-07,9.761096436266546e-05,4.5980580133923484e-07
diamond,0.1,neutron,5800000.0,63.99864886771004,2.0319790329926133,9.805114072119089e-05,4.234403990222372e-07,0.0005146615895908224,2.222619524308396e-06,1.1034249804777593e-05,3.503412125849333e-07,9.805114072119089e-05,4.234403990222372e-07
diamond,0.1,neutron,5900000.0,61.53788369465947,2.4742933711949204,9.907745142068085e-05,4.9627890609124e-07,0.0005136169172719764,2.5727319281865354e-06,1.0430149778755842e-05,4.1937175782964754e-07,9.907745142068085e-05,4.9627890609124e-07
diamond,0.1,neutron,6000000.0,67.14088321741347,2.3291730454598927,0.00010044428086756268,4.98546558110803e-07,0.0005086906329783938,2.52525841428061e-06,1.1190147202902247e-05,3.8819550757664876e-07,0.00010044428086756268,4.98546558110803e-07
diamond,0.1,neutron,6100000.0,76.80570740896655,2.469630072601959,0.00010794063800200133,4.587578922128406e-07,0.0005149145541986306,2.1758523771656912e-06,1.259109957524042e-05,4.0485738895114086e-07,0.00010794063800200133,4.587578922128406e-07
diamond,0.1,neutron,6200000.0,127.3727936529227,3.227651863460587,0.00016860502412043208,8.359441636969575e-07,0.0005053302547665039,2.375522799050098e-06,2.0543998976277855e-05,5.205890102355785e-07,0.00016860502412043208,8.359441636969575e-07
diamond,0.1,neutron,6300000.0,89.85772176417231,2.4836097492138123,0.00014331730820464178,6.247703396979779e-07,0.000506047584579269,2.168897526346747e-06,1.426313043875751e-05,3.942237697164781e-07,0.00014331730820464178,6.247703396979779e-07
diamond,0.1,neutron,6400000.0,59.190266388222334,1.771985678196485,9.721758688569747e-05,5.008162154858851e-07,0.0005098051866140395,2.6325341903171934e-06,9.24847912315974e-06,2.7687276221820075e-07,9.721758688569747e-05,5.008162154858851e-07
diamond,0.1,neutron,6500000.0,43.302622839772106,1.574085815483576,8.000881474491937e-05,3.6243108819413606e-07,0.0005069374588574917,2.2856053647944493e-06,6.6619419753495544e-06,2.421670485359348e-07,8.000881474491937e-05,3.6243108819413606e-07
diamond,0.1,neutron,6600000.0,53.59265846492246,1.8101126960218414,7.346520758351135e-05,3.587506581733634e-07,0.0005081523306651516,2.4756579487157566e-06,8.120099767412493e-06,2.742594993972487e-07,7.346520758351135e-05,3.587506581733634e-07
diamond,0.1,neutron,6700000.0,52.781389547349924,2.25398176529815,7.365607815052217e-05,3.290760561810025e-07,0.0005100330227131613,2.2754701920943624e-06,7.877819335425362e-06,3.3641518885047016e-07,7.365607815052217e-05,3.290760561810025e-07
diamond,0.1,neutron,6800000.0,53.60336114121372,1.8952647641215308,7.095611669621606e-05,3.2032322779961684e-07,0.0005097623080560403,2.3029933668174873e-06,7.882847226649076e-06,2.787154064884604e-07,7.095611669621606e-05,3.2032322779961684e-07
diamond,0.1,neutron,6900000.0,50.8264661347052,2.0450642580126686,6.8457668893095e-05,2.936424525951649e-07,0.0005095239145391294,2.1848774508212537e-06,7.366154512276116e-06,2.9638612434966213e-07,6.8457668893095e-05,2.936424525951649e-07
diamond,0.1,neutron,7000000.0,52.63147896006305,2.113453763130621,6.756936363407202e-05,3.189339534929049e-07,0.0005112607405924891,2.4133980459826794e-06,7.5187827085804355e-06,3.019219661615173e-07,6.756936363407202e-05,3.189339534929049e-07
diamond,0.1,neutron,7100000.0,48.76095780851752,1.831145672769958,7.090306483545231e-05,2.968639263134655e-07,0.0005139432974818882,2.1498211583461845e-06,6.867740536410918e-06,2.5790784123520534e-07,7.090306483545231e-05,2.968639263134655e-07
diamond,0.1,neutron,7200000.0,50.018948681581115,1.7788282928342327,9.049443254107576e-05,3.7495685984197235e-07,0.0005075786643101874,2.049170395893789e-06,6.9470762057751545e-06,2.4705948511586566e-07,9.049443254107576e-05,3.7495685984197235e-07
diamond,0.1,neutron,7300000.0,74.35634340040255,1.856876769661528,0.00014767373599291233,5.882465650850604e-07,0.0005059932572385904,2.0115523368589022e-06,1.018580046580857e-05,2.543666807755518e-07,0.00014767373599291233,5.882465650850604e-07
diamond,0.1,neutron,7400000.0,111.98841928906657,2.8542323581104063,0.00015789880353474868,6.97319808500326e-07,0.0005067554060266697,2.2380834001109407e-06,1.5133570174198185e-05,3.857070754203252e-07,0.00015789880353474868,6.97319808500326e-07
diamond,0.1,neutron,7500000.0,129.21481669705898,3.5369205107270365,0.0001546086398816677,6.13532885162724e-07,0.0005054821125921604,2.005420392925002e-06,1.722864222627453e-05,4.715894014302715e-07,0.0001546086398816677,6.13532885162724e-07
diamond,0.1,neutron,7600000.0,127.28089669023068,3.569768896368108,0.00015829758490819887,7.254034976205103e-07,0.0005090245002117187,2.328358114005706e-06,1.67474864066093e-05,4.6970643373264577e-07,0.00015829758490819887,7.254034976205103e-07
diamond,0.1,neutron,7700000.0,167.12569518555614,3.501863381571492,0.00019986821638621016,9.527201522207961e-07,0.0005083560076709327,2.4268116639959137e-06,2.1704635738383914e-05,4.547874521521418e-07,0.00019986821638621016,9.527201522207961e-07
diamond,0.1,neutron,7800000.0,139.37480529444653,3.091764382342084,0.00018040609100682123,8.712232548284878e-07,0.0005068679973469574,2.4506308008009414e-06,1.78685647813393e-05,3.9638004901821595e-07,0.00018040609100682123,8.712232548284878e-07
diamond,0.1,neutron,7900000.0,127.7003063415196,3.1377956317510702,0.00016812956593263573,7.134182411383666e-07,0.0005033008213159496,2.130914059256729e-06,1.6164595739432862e-05,3.9718932047481903e-07,0.00016812956593263573,7.134182411383666e-07
diamond,0.1,neutron,8000000.0,119.63421963199555,2.810993918976949,0.0001664123503205618,7.976554394287524e-07,0.0005048626384247698,2.4204550404027196e-06,1.4954277453999443e-05,3.5137423987211865e-07,0.0001664123503205618,7.976554394287524e-07
diamond,0.1,neutron,8100000.0,98.19137385917264,2.30167594459067,0.0001533998560197164,6.95027545895177e-07,0.0005010509703453642,2.280771859501876e-06,1.2122391834465758e-05,2.841575240235395e-07,0.0001533998560197164,6.95027545895177e-07
diamond,0.1,neutron,8200000.0,85.12542083033115,2.0487650812456355,0.00012260220177900694,5.721476143343792e-07,0.0005045852930188373,2.3441580397091786e-06,1.03811488817477e-05,2.4984940015190675e-07,0.00012260220177900694,5.721476143343792e-07
diamond,0.1,neutron,8300000.0,76.07521589844212,2.385247792211521,0.00010697871257484572,4.7136844052154436e-07,0.0005070959881166106,2.2257950494984053e-06,9.165688662462906e-06,2.873792520736772e-07,0.00010697871257484572,4.7136844052154436e-07
diamond,0.1,neutron,8400000.0,77.36904757219106,2.5941198708935573,9.924413379067526e-05,4.772537224267524e-07,0.0005032302254451375,2.4229247993241764e-06,9.210600901451317e-06,3.088237941539949e-07,9.924413379067526e-05,4.772537224267524e-07
diamond,0.1,neutron,8500000.0,83.64431486345525,2.8000670805866674,9.585147527760963e-05,4.926355774190506e-07,0.0005046872959176479,2.5943714465402974e-06,9.840507630994735e-06,3.294196565396079e-07,9.585147527760963e-05,4.926355774190506e-07
